,TARIH,FONKODU,FONUNVAN,FIYAT,TEDPAYSAYISI,KISISAYISI,PORTFOYBUYUKLUK,BORSABULTENFIYAT
0,1688688000000,AAK,ATA PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,12.47218,6193428.0,540.0,77245547.77,-
1,1688688000000,AAL,ATA PORTFÖY PARA PİYASASI (TL) FONU,0.980384,393168582.0,4242.0,385456305.61,-
2,1688688000000,AAS,ATA PORTFÖY FON SEPETİ SERBEST FONU,5.393762,5457997.0,57.0,29439135.41,-
3,1688688000000,AAV,ATA PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),22.44891,20840451.0,791.0,467845401.16,-
4,1688688000000,ABG,ATLAS PORTFÖY DÖRDÜNCÜ SERBEST (TL) FON,0.438795,1029.0,2.0,451.52,-
5,1688688000000,ABJ,ALLBATROSS PORTFÖY BENZ HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),1.260004,650970235.0,2.0,820225191.74,-
6,1688688000000,ABU,AK PORTFÖY BİREBİR BANKACILIK DEĞİŞKEN ÖZEL FON,0.032431,139932618.0,73.0,4538155.96,-
7,1688688000000,ACC,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),13.333248,6220774.0,616.0,82943122.5,-
8,1688688000000,ACD,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON,1.736579,29918611.0,455.0,51956027.42,-
9,1688688000000,ACK,İSTANBUL PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0.194359,302453655.569,296.0,58784617.22,-
10,1688688000000,ACN,İSTANBUL PORTFÖY LİDYA SERBEST (DÖVİZ) FON,5.983319,84257954.0,30.0,504142256.83,-
11,1688688000000,ACU,İSTANBUL PORTFÖY URARTU SERBEST (DÖVİZ) FON,25.614584,3423697.0,63.0,87696574.62,-
12,1688688000000,ACZ,İSTANBUL PORTFÖY HİTİT SERBEST FON,4.400434,36107418.0,8.0,158888303.73,-
13,1688688000000,AC1,A1 PORTFÖY KISA VADELİ KATILIM SERBEST FONU,0.0,0.0,0.0,0.0,-
14,1688688000000,AC2,A1 PORTFÖY İKİNCİ SERBEST FON,1.257907,215391.0,54.0,270941.88,-
15,1688688000000,AC3,A1 PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,28.229748,505000.0,3.0,14256022.54,-
16,1688688000000,AC4,A1 PORTFÖY PARA PİYASASI (TL) FON,1.037603,9665597.0,124.0,10029055.24,-
17,1688688000000,AC5,A1 PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.310828,28416108.0,15.0,37248640.6,-
18,1688688000000,AC6,A1 PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,26.287303,603110.0,1.0,15854135.06,-
19,1688688000000,AC7,A1 PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),5.465182,1167696.0,57.0,6381671.59,-
20,1688688000000,AC8,A1 PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.829508,17160782.0,57.0,271646734.71,-
21,1688688000000,ADE,AK PORTFÖY DEĞİŞKEN FON,0.291326,497874917.0,26185.0,145043833.38,-
22,1688688000000,ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.392048,1305106649.0,6909.0,511664996.66,-
23,1688688000000,AED,ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON,37.064133,1904751.0,550.0,70597945.25,-
24,1688688000000,AES,AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU,0.060026,16905196699.0,29473.0,1014751919.88,-
25,1688688000000,AEV,ALLBATROSS PORTFÖY ANKA HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0.0,0.0,-
26,1688688000000,AFA,AK PORTFÖY AMERİKA YABANCI HİSSE SENEDİ FONU,0.397856,4756881191.0,32068.0,1892552336.11,-
27,1688688000000,AFO,AK PORTFÖY ALTIN FONU,0.349358,15092754866.0,38520.0,5272768536.18,-
28,1688688000000,AFS,AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU,0.170342,5399730963.0,27427.0,919802108.1,-
29,1688688000000,AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,0.278409,17474572526.0,77728.0,4865081021.26,-
30,1688688000000,AFV,AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU,0.221856,2744575964.0,14389.0,608899930.79,-
31,1688688000000,AGC,AK PORTFÖY İKİNCİ DEĞİŞKEN FON,4.030415,42903319.0,1849.0,172918188.76,-
32,1688688000000,AHH,AZİMUT PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,3.09621,29523712.0,1.0,91411620.34,-
33,1688688000000,AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),11.910148,11454125.0,4324.0,136420323.07,-
34,1688688000000,AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,32.116163,2893271.0,77.0,92920764.0,-
35,1688688000000,AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,3.091137,38132303.0,487.0,117872167.53,-
36,1688688000000,AHV,AZİMUT PYŞ DENGELİ SERBEST FON,6.338037,21692974.0,77.0,137490865.17,-
37,1688688000000,AHZ,AZİMUT PYŞ ATAK SERBEST FON,8.57598,3298306.0,22.0,28286206.84,-
38,1688688000000,AIG,AZİMUT PORTFÖY İA SERBEST ÖZEL FON,9.118508,5822093.0,9.0,53088800.33,-
39,1688688000000,AIH,AK PORTFÖY RTH SERBEST ÖZEL FON,4.120896,69755689.0,4.0,287455968.49,-
40,1688688000000,AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,37.925009,5660000.0,3.0,214655549.36,-
41,1688688000000,AIM,AK PORTFÖY MİMKA SERBEST ÖZEL FON,5.100529,37085653.0,4.0,189156452.79,-
42,1688688000000,AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,66.708984,11473459.0,1.0,765382796.67,-
43,1688688000000,AIS,AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,0.032789,3474220879.0,2430.0,113917697.15,-
44,1688688000000,AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,28.60849,82009995.0,649.0,2346182155.06,-
45,1688688000000,AJK,AK PORTFÖY İKINCI SERBEST (DÖVIZ) FON,33.441731,81323127.0,363.0,2719586103.37,-
46,1688688000000,AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVIZ) FON,27.968569,2082911.0,33.0,58256040.96,-
47,1688688000000,AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,31.287359,105081766.0,2012.0,3287730983.83,-
48,1688688000000,AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,0.221462,12599657076.0,14708.0,2790343228.26,-
49,1688688000000,AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.377788,2070428058.0,10240.0,782182036.38,-
50,1688688000000,AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,0.342981,112913403.0,9132.0,38727122.3,-
51,1688688000000,AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),14.23092,60103459.0,5280.0,855327488.38,-
52,1688688000000,ALC,AK PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.111367,4287937583.0,13948.0,477536038.69,-
53,1688688000000,ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,3.731373,1471670441.0,45669.0,5491351089.43,-
54,1688688000000,AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,1.118228,364025049.0,13.0,407063013.17,-
55,1688688000000,AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,26.789374,493953651.0,1418.0,13232709286.97,-
56,1688688000000,AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,1.146838,4780071073.0,12.0,5481969023.53,-
57,1688688000000,AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,1.131512,79953911.0,13.0,90468805.93,-
58,1688688000000,ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,10.220448,7041435.0,3332.0,71966622.11,-
59,1688688000000,ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,9.560199,25641218.0,170.0,245135158.62,-
60,1688688000000,AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,29.76874,163582.6,222.0,4869647.85,-
61,1688688000000,AOJ,ALLBATROSS PORTFÖY KEY HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0.0,0.0,-
62,1688688000000,AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,0.223043,1909127745.0,27658.0,425817821.66,-
63,1688688000000,APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,2.746459,37009706.0,1510.0,101645632.18,-
64,1688688000000,APP,AK PORTFÖY P1 SERBEST ÖZEL FON,11.207529,25204995.0,2.0,282485704.08,-
65,1688688000000,APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,0.076131,688139689.0,12252.0,52389051.65,-
66,1688688000000,AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,1.181195,8527504.0,2.0,10072642.69,-
67,1688688000000,ARE,İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU,0.112009,225248053.0,1558.0,25229896.7,-
68,1688688000000,ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,3.040513,90349894.0,1.0,274710009.24,-
69,1688688000000,ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,5.011357,415161603.0,7885.0,2080523152.51,-
70,1688688000000,ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,6.039542,185270901.0,4751.0,1118951299.9,-
71,1688688000000,ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,9.731066,140798290.0,1.0,1370117460.79,-
72,1688688000000,ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.180991,12076802.0,126.0,14262592.73,-
73,1688688000000,ATJ,AZİMUT PORTFÖY ÇINAR SERBEST (TL) ÖZEL FON,7.672637,16657732.0,6.0,127808734.83,-
74,1688688000000,AUT,ATA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,3.570349,246551.0,12.0,880273.11,-
75,1688688000000,AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,47.027514,1738156.0,4.0,81741155.36,-
76,1688688000000,AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,65.013174,7507840.0,15122.0,488108510.09,-
77,1688688000000,AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,37.270718,2694232.0,1.0,100415959.97,-
78,1688688000000,AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),7.838225,8309990.0,1952.0,65135570.25,-
79,1688688000000,AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,0.04007,8371066206.0,10384.0,335430035.92,-
80,1688688000000,AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,0.048555,865951936.0,5.0,42045870.24,-
81,1688688000000,AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,5.137942,13428163.0,77.0,68993128.22,-
82,1688688000000,AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,9.644347,166941021.0,5.0,1610037210.32,-
83,1688688000000,AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,29.814534,77372867.0,16.0,2306835988.32,-
84,1688688000000,BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,1.167921,220330696.0,3.0,257328799.91,-
85,1688688000000,BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,1.291887,21006506.0,12.0,27138029.77,-
86,1688688000000,BDC,AURA PORTFÖY BODRUM SERBEST FON,2.418736,60334877.0,54.0,145934117.19,-
87,1688688000000,BGH,AZİMUT PORTFÖY BGN SERBEST ÖZEL FON,0.0,0.0,0.0,0.0,-
88,1688688000000,BGI,ALLBATROSS PORTFÖY GİSELDA SERBEST (TL) FON,3.571084,91514017.0,15.0,326804207.32,-
89,1688688000000,BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,1.73911,225704714.0,849.0,392525281.42,-
90,1688688000000,BID,QNB FİNANS PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.20364,16529353.0,292.0,19895395.44,-
91,1688688000000,BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,26.911915,23272418.0,93.0,626305332.74,-
92,1688688000000,BJO,AZİMUT PORTFÖY DELTA SERBEST ÖZEL FON,2.032042,1069827869.0,7.0,2173935413.98,-
93,1688688000000,BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,1.411309,159540162.0,127.0,225160438.23,-
94,1688688000000,BSE,A1 PORTFÖY BIST 30 DIŞI HİSSE SENEDİ SERBEST (TL)  FON (HİSSE SENEDİ YOĞUN FON),1.198038,730529767.0,72.0,875202352.3,-
95,1688688000000,BST,A1 PORTFÖY BANKACILIK SEKTÖRÜ DIŞI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),2.620152,6633217.0,69.0,17380039.08,-
96,1688688000000,BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,1.290629,45322963.0,312.0,58495144.04,-
97,1688688000000,BUP,AZİMUT PORTFÖY BUPA SERBEST (TL) ÖZEL FON,1.253884,3289397870.0,1.0,4124522739.33,-
98,1688688000000,BUT,AZİMUT PORTFÖY BULUT HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),1.34069,278156072.0,1.0,372921031.87,-
99,1688688000000,BUY,AK PORTFÖY BÜYÜYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0.0,0.0,-
100,1688688000000,BVB,AK PORTFÖY ÖPY YEDİNCİ SERBEST (TL) ÖZEL FON,1.248704,676500124.0,1.0,844748445.12,-
101,1688688000000,BVC,AK PORTFÖY BİRİNCİ SERBEST (TL) FON,1.196875,576955785.0,1.0,690543868.23,-
102,1688688000000,BVM,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.522632,78023327.0,58.0,196824137.26,-
103,1688688000000,BVT,AZİMUT PORTFÖY GÜNEY SERBEST ÖZEL FON,1.716454,40845712.0,10.0,70109796.31,-
104,1688688000000,BVV,BV PORTFÖY TEKNOLOJİ SERBEST FON,0.0,0.0,0.0,0.0,-
105,1688688000000,BVY,AZİMUT PORTFÖY UE SERBEST (DÖVİZ) ÖZEL FON,26.59737,4395145.0,1.0,116899296.43,-
106,1688688000000,BVZ,BV PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,1.103018,27986230.0,10.0,30869319.14,-
107,1688688000000,CEY,ROTA PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON,28.640079,5964009.0,1.0,170809686.35,-
108,1688688000000,CJD,AK PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) FON,27.585054,14228775.0,250.0,392501529.2,-
109,1688688000000,CJF,AK PORTFÖY ADOC SERBEST (DÖVİZ) ÖZEL FON,27.168838,23643946.0,3.0,642378545.48,-
110,1688688000000,CJG,AK PORTFÖY SDSD SERBEST (DÖVİZ) ÖZEL FON,26.44883,38793734.0,1.0,1026048869.11,-
111,1688688000000,CJH,AK PORTFÖY DOKUZUNCU SERBEST (DÖVİZ-AVRO) FON,28.045028,66043241.0,855.0,1852184516.89,-
112,1688688000000,CKS,İŞ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,26.360543,4306209.0,100.0,113514008.7,-
113,1688688000000,CSD,İŞ PORTFÖY CANO SERBEST (DÖVİZ) ÖZEL FON,26.182568,10420749.0,1.0,272841965.69,-
114,1688688000000,CSH,A1 PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.134736,108812972.0,73.0,232287007.72,-
115,1688688000000,CTF,İŞ PORTFÖY ASSG SERBEST (DÖVİZ) ÖZEL FON,3.907873,38215557.0,1.0,149341530.72,-
116,1688688000000,CTG,İŞ PORTFÖY FEFON SERBEST ÖZEL FON,3.368408,2166304.0,1.0,7296996.44,-
117,1688688000000,CTM,İŞ PORTFÖY KEFON SERBEST ÖZEL FON,2.82601,2582372.0,1.0,7297809.7,-
118,1688688000000,CTP,İŞ PORTFÖY AAF SERBEST (DÖVİZ) ÖZEL FON,25.32063,9051870.001,1.0,229199051.95,-
119,1688688000000,CTV,İŞ PORTFÖY MHA SERBEST (DÖVİZ) ÖZEL FON,4.579061,52877657.0,5.0,242130002.11,-
120,1688688000000,CVA,AK PORTFÖY ÖPY SEKİZİNCİ SERBEST (TL) ÖZEL FON,1.320136,2213526536.0,1.0,2922156505.0,-
121,1688688000000,CVB,AK PORTFÖY İKİNCİ SERBEST (TL) FON,1.181269,401495625.0,1.0,474274236.64,-
122,1688688000000,CVC,AK PORTFÖY ÖPY KAR PAYI ÖDEYEN SERBEST (TL) ÖZEL FON,0.0,0.0,0.0,0.0,-
123,1688688000000,CVD,AK PORTFÖY ÖPY DÖRDÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,29.073689,265353413.0,3521.0,7714802617.91,-
124,1688688000000,CVE,AK PORTFÖY BİRİNCİ KAMU BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,1.114125,110022256.0,1.0,122578563.13,-
125,1688688000000,CVF,AK PORTFÖY İKİNCİ KAMU BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,1.271276,66769259.0,1.0,84882141.01,-
126,1688688000000,CVK,INVEO PORTFÖY ÇOKLU VARLIK KATILIM FONU,1.291214,10448484.0,147.0,13491226.64,-
127,1688688000000,DAC,DENİZ PORTFÖY BORİS SERBEST (DÖVİZ) ÖZEL FON,27.523115,4567284.0,2.0,125705882.2,-
128,1688688000000,DAH,DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.367881,111043900.0,1181.0,151894791.69,-
129,1688688000000,DAI,DENİZ PORTFÖY ARTI SERBEST (DÖVİZ) ÖZEL FON,38.745168,3741102.0,4.0,144949623.69,-
130,1688688000000,DAL,DENİZ PORTFÖY SU SERBEST (DÖVİZ) ÖZEL FON,27.952772,2626653.0,1.0,73422232.99,-
131,1688688000000,DAS,DENİZ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,26.454317,399599669.0,1897.0,10571136413.06,-
132,1688688000000,DAT,DENİZ PORTFÖY ARMUT SERBEST (DÖVİZ) ÖZEL FON,39.387757,2412801.0,6.0,95034818.85,-
133,1688688000000,DAZ,DENİZ PORTFÖY TÜRKİZ SERBEST(DÖVİZ) ÖZEL FON,4.080035,15385393.0,4.0,62772945.35,-
134,1688688000000,DBA,DENİZ PORTFÖY ALTIN FONU,0.188739,6403408300.0,13574.0,1208571331.87,-
135,1688688000000,DBB,DENİZ PORTFÖY BORÇLANMA ARAÇLARI FONU,0.043553,224634119.507,823.0,9783468.55,-
136,1688688000000,DBG,DENİZ PORTFÖY BEYAZ SERBEST ÖZEL FONU,0.206945,4606100666.0,4.0,953210053.49,-
137,1688688000000,DBH,DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,0.142086,7617107100.0,5739.0,1082282667.28,-
138,1688688000000,DBK,DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.035051,4074385598.0,89937.0,142811444.4,-
139,1688688000000,DBP,DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON,0.147415,548139800.0,815.0,80803997.64,-
140,1688688000000,DBZ,DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0.039736,1326764300.0,840.0,52719998.01,-
141,1688688000000,DCB,DENİZ PORTFÖY KISA VADELİ SERBEST (TL) FON,1.261019,13012287992.0,2207.0,16408743620.77,-
142,1688688000000,DCD,DENİZ PORTFÖY SKA SERBEST (DÖVİZ) ÖZEL FON,27.319332,4816946.0,1.0,131595746.54,-
143,1688688000000,DCE,DENİZ PORTFÖY BAKHAM SERBEST (DÖVİZ) ÖZEL FON,26.725993,11766628.0,1.0,314474813.32,-
144,1688688000000,DCP,DENİZ PORTFÖY CÖMERT SERBEST (DÖVİZ) ÖZEL FON,30.94671,4329587.0,3.0,133986471.97,-
145,1688688000000,DCV,DENİZ PORTFÖY KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,25.796283,22377264.0,235.0,577250231.37,-
146,1688688000000,DDA,DENİZ PORTFÖY ALTINCI SERBEST FON,4.913799,10513407.0,20.0,51660771.31,-
147,1688688000000,DDC,DENİZ PORTFÖY DÖRDÜNCÜ SERBEST FON,1.626431,988061.0,4.0,1607012.82,-
148,1688688000000,DDE,DENİZ PORTFÖY BADE SERBEST (DÖVİZ) ÖZEL FON,32.045826,6633401.0,1.0,212572816.91,-
149,1688688000000,DDF,DENİZ PORTFÖY DİNAMO SERBEST FON,2.435799,5268179.0,15.0,12832223.31,-
150,1688688000000,DDP,DENİZ PORTFÖY SK SERBEST (DÖVİZ) ÖZEL FON,30.494464,1046042.0,1.0,31898490.14,-
151,1688688000000,DDS,DENİZ PORTFÖY DAMLA SERBEST ÖZEL FON,0.000107,180124247.0,1.0,19319.7,-
152,1688688000000,DFC,DENİZ PORTFÖY TARIM VE GIDA DEĞİŞKEN FON,1.518491,16045787.0,1129.0,24365389.62,-
153,1688688000000,DFD,DENİZ PORTFÖY EMTİA SERBEST FON,1.20962,4012350.0,60.0,4853417.34,-
154,1688688000000,DFI,ATLAS PORTFÖY İKİNCİ SERBEST (TL) FON,0.155202,1273149555.0,76.0,197594933.39,-
155,1688688000000,DFO,AZİMUT PORTFÖY DLS SERBEST ÖZEL FON,0.0,0.0,0.0,0.0,-
156,1688688000000,DGH,ATA PORTFÖY ÜÇÜNCÜ SERBEST (TL) FONU,2.90145,114538971.0,59.0,332329129.26,-
157,1688688000000,DHJ,DENİZ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),2.572322,33346485.0,1798.0,85777909.57,-
158,1688688000000,DHM,DENİZ PORTFÖY ESG-SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,1.981484,4743956.0,344.0,9400072.63,-
159,1688688000000,DHS,DENİZ PORTFÖY CC HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),301.035603,4650000.0,1.0,1399815552.59,-
160,1688688000000,DKD,DENİZ PORTFÖY YEDİNCİ SERBEST (DÖVİZ) FON,28.455835,18549295.0,126.0,527835683.52,-
161,1688688000000,DKH,DENİZ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.171211,4270729.0,155.0,5001923.39,-
162,1688688000000,DKS,DENİZ PORTFÖY KUZEYYILDIZI SERBEST (DÖVİZ) ÖZEL FON,28.073094,3172517.0,2.0,89062368.21,-
163,1688688000000,DKV,DENİZ PORTFÖY KAR PAYI ÖDEYEN İKİNCİ SERBEST (DÖVİZ) FON,27.246905,12654812.0,93.0,344804466.3,-
164,1688688000000,DK8,DENİZ PORTFÖY KAR PAYI ÖDEYEN SEKİZİNCİ SERBEST (DÖVİZ) FON,25.445396,9679885.0,41.0,246308509.13,-
165,1688688000000,DLD,DENİZ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),2.912601,6528187.0,280.0,19014005.6,-
166,1688688000000,DLG,DENİZ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON,0.0,0.0,0.0,0.0,-
167,1688688000000,DLY,DENİZ PORTFÖY PARA PİYASASI (TL) FONU,1.666691,4847858116.0,237609.0,8079882028.58,-
168,1688688000000,DMG,DENİZ PORTFÖY GÜMÜŞ FON SEPETİ FONU,1.431287,104296551.0,3113.0,149278314.23,-
169,1688688000000,DMV,DENİZ PORTFÖY SMART SERBEST (DÖVİZ) ÖZEL FON,27.452856,3062945.0,2.0,84086587.49,-
170,1688688000000,DMZ,DENİZ PORTFÖY ZEYTİN SERBEST (DÖVİZ) ÖZEL FON,26.07204,33161133.0,5.0,864578388.59,-
171,1688688000000,DNA,DENİZ PORTFÖY ANATOLİA AGRO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,1.0,0.0,-
172,1688688000000,DNL,DENİZ PORTFÖY NEKO SERBEST (DÖVİZ) ÖZEL FON,24.789159,4089831.0,1.0,101383471.6,-
173,1688688000000,DNO,DENİZ PORTFÖY NECLA SERBEST (DÖVİZ) ÖZEL FON,38.714211,838011.0,3.0,32442934.32,-
174,1688688000000,DOA,DENİZ PORTFÖY DOKUZUNCU SERBEST (DÖVİZ) FON,27.704996,6134167.0,89.0,169947070.24,-
175,1688688000000,DOD,AZİMUT PORTFÖY 14.0 SERBEST (DÖVİZ) FON,27.202038,4000000.0,1.0,108808153.87,-
176,1688688000000,DOI,DENİZ PORTFÖY ONUNCU SERBEST (DÖVİZ) FON,27.661853,13929034.0,107.0,385302886.29,-
177,1688688000000,DOR,AZİMUT PORTFÖY OKSİJEN SERBEST (DÖVİZ) ÖZEL FON,26.653773,8321151.0,1.0,221790070.31,-
178,1688688000000,DOS,DENİZ PORTFÖY OLMİ SERBEST (DÖVİZ) ÖZEL FON,27.346219,98485783.0,3.0,2693213831.94,-
179,1688688000000,DOV,DENİZ PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ-AVRO) FON,28.408408,86994860.0,559.0,2471385504.41,-
180,1688688000000,DPB,DENİZ PORTFÖY SERBEST (DÖVİZ) FON,8.329097,144329332.0,192.0,1202133035.45,-
181,1688688000000,DPC,DENİZ PORTFÖY FRS SERBEST (DÖVİZ) ÖZEL FON,39.772404,5032780.0,1.0,200165760.11,-
182,1688688000000,DPE,DENİZ PORTFÖY EGE SERBEST (DÖVİZ) ÖZEL FON,9.044526,65456679.0,1.0,592024627.61,-
183,1688688000000,DPG,DENİZ PORTFÖY REYHAN SERBEST (DÖVİZ) ÖZEL FON,38.153874,5155874.0,2.0,196716566.47,-
